product_name,price (INR),rating,URL,reviews
"POLESTAR Noble 32 L Bag for College, School, Office, Casual Multipurpose Backpack with 15.6"" Laptop Compartment, Water Resistant, Unisex Design, Stylish & Durable, 1 Year Warranty",579,3.9 out of 5 stars,https://www.amazon.in/POLESTAR-Casual-bagpack-School-Backpack/dp/B07PQQ8M7B/ref=sr_1_285?crid=2M096C61O4MLT&keywords=bags&qid=1697644710&sprefix=ba%2Caps%2C283&sr=8-285,"17,857"
"TRUE HUMAN® Emperor Anti-Theft Laptop Bag, Office bag, college bag With combination security lock and USB charging port(Hybrid)",650,N/A,https://www.amazon.in/TRUE-Anti-Theft-combination-security-charging/dp/B0CJ8WTYFK/ref=sr_1_286?crid=2M096C61O4MLT&keywords=bags&qid=1697644710&sprefix=ba%2Caps%2C283&sr=8-286,N/A
DZert Kids School Bag Soft Plush Backpacks Cartoon Boys Girls Baby (2-5 Years),229,3.7 out of 5 stars,https://www.amazon.in/DZert-School-Backpacks-Cartoon-Marshall/dp/B07WKM1YZC/ref=sr_1_287?crid=2M096C61O4MLT&keywords=bags&qid=1697644710&sprefix=ba%2Caps%2C283&sr=8-287,"8,378"
"Tabelito® NEXA 3O L Water Resistant Laptop/College/Office/School/Travel/Business Bag, Unisex Backpack for Men Women Fits Up to 15.6 Inch Laptop Notebook",349,4.0 out of 5 stars,https://www.amazon.in/Tabelito-NEXA-Backpack-Business-Compartment/dp/B0C2D4KWQ6/ref=sr_1_288?crid=2M096C61O4MLT&keywords=bags&qid=1697644710&sprefix=ba%2Caps%2C283&sr=8-288,176
Gear Classic 20L Small Faux Leather Water Resistant Anti Theft Laptop Bag/Office Backpack for Men/Women-Black,799,4.4 out of 5 stars,https://www.amazon.in/Gear-Classic-Leather-Backpack-LBPCLSLTH0101/dp/B07G4D13LB/ref=sr_1_289?crid=2M096C61O4MLT&keywords=bags&qid=1697644710&sprefix=ba%2Caps%2C283&sr=8-289,"2,791"
HEROZ Hammer Unisex Nylon 45 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 17.3 Inch Laptop Notebook (ALL) (Grey & A. Blue 212),"1,199",4.2 out of 5 stars,https://www.amazon.in/HEROZ-Backpack-Resistant-Durable-Notebook/dp/B07MJZGXBP/ref=sr_1_290?crid=2M096C61O4MLT&keywords=bags&qid=1697644710&sprefix=ba%2Caps%2C283&sr=8-290,"8,212"
Martucci Ashper 45L Smart 17 Inch Laptop Backpack Men and Women/Unisex/College/School/Travel Backpack for Girls and Boys,821,5.0 out of 5 stars,https://www.amazon.in/Martucci-Ashper-Backpack-College-Charging/dp/B0CJNXGMHH/ref=sr_1_291?crid=2M096C61O4MLT&keywords=bags&qid=1697644710&sprefix=ba%2Caps%2C283&sr=8-291,1
"Half Moon Large 35 L Laptop College School & Travel Bag Backpack for Men Women Boys and Girls Spacy Luggage Bags with 17.3 inches Laptop Compartment, Reflective Strip & Rain Cover",689,3.5 out of 5 stars,https://www.amazon.in/Half-Moon-Backpack-Compartment-Reflective/dp/B0BLLJPBYM/ref=sr_1_292?crid=2M096C61O4MLT&keywords=bags&qid=1697644710&sprefix=ba%2Caps%2C283&sr=8-292,41
URBAN TRIBE Airborne 30L Convertible Laptop Backpack for Men and Women | Laptop Bag 15.6 inch | Suitcase/Briefcase Style Backpack,"1,287",4.1 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMTA0MjA0MDU1MDk5NjU1OjE2OTc2NDQ3MTA6c3BfYnRmOjMwMDA3MTkxMjcwNDEzMjo6MDo6&url=%2FUrban-Tribe-Laptop-Backpack-Airborne%2Fdp%2FB01LZ6G3KZ%2Fref%3Dsr_1_293_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697644710%26sprefix%3Dba%252Caps%252C283%26sr%3D8-293-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,198
"URBAN TRIBE Accelerator 30L Laptop Backpack for Men and Women | Laptop Bag 15.6 inch | Office Bag | Work, Business, Casual, College | Black","1,498",4.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMTA0MjA0MDU1MDk5NjU1OjE2OTc2NDQ3MTA6c3BfYnRmOjMwMDA3MTkxNTM1OTMzMjo6MDo6&url=%2FUrban-Tribe-Laptop-Backpack-Accelerator%2Fdp%2FB01M6WLGH0%2Fref%3Dsr_1_294_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697644710%26sprefix%3Dba%252Caps%252C283%26sr%3D8-294-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,564
"WALKENT 15.6"" Laptop Bags with Special Waterproof Silk Polyester Material for Office, College, Men & Women (Model Hazel, 20 Liters, Black)","2,190",4.3 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1Njc5MTI1NjA1NzIyNjU1OjE2OTc2NDQ3MTE6c3BfYXRmX25leHQ6MzAwMDA2Nzc0NzgzMTMyOjowOjo&url=%2FWALKENT-Waterproof-Polyester-Material-Hazel%2Fdp%2FB0C7KP5BT4%2Fref%3Dsr_1_289_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697644711%26sprefix%3Dba%252Caps%252C283%26sr%3D8-289-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,27
"WALKENT Premium 15.6 Inch Laptop Bag | External USB | Waterproof Backpack | Cushioned Straps | Multi Pockets | For Office, College, Men, Women - Urban, 28 Ltrs","2,990",N/A,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1Njc5MTI1NjA1NzIyNjU1OjE2OTc2NDQ3MTE6c3BfYXRmX25leHQ6MzAwMDM1Njk0NTQwNTMyOjowOjo&url=%2FWALKENT-External-Waterproof-Backpack-Cushioned%2Fdp%2FB0BRYDXSHP%2Fref%3Dsr_1_290_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697644711%26sprefix%3Dba%252Caps%252C283%26sr%3D8-290-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,N/A
Wildcraft 18 ltrs (7 Cms) backpack(204493566_black),"2,095",4.1 out of 5 stars,https://www.amazon.in/Wildcraft-ltrs-Cms-backpack-204493566_black/dp/B07GNGG435/ref=sr_1_291?crid=2M096C61O4MLT&keywords=bags&qid=1697644711&sprefix=ba%2Caps%2C283&sr=8-291,189
F Gear Bi Frost Executive 28 Liter Laptop Backpack (Brown),872,4.3 out of 5 stars,https://www.amazon.in/F-Gear-Bi-Frost-Executive-Backpack/dp/B071R75MH3/ref=sr_1_292?crid=2M096C61O4MLT&keywords=bags&qid=1697644711&sprefix=ba%2Caps%2C283&sr=8-292,688
Blue Tree Cute Kids Backpack Toddler Bag Plush Animal Cartoon Mini Travel Bag for Baby Girl Boy 1-6 Years (New-Blue-Penguin),266,3.8 out of 5 stars,https://www.amazon.in/Backpack-Toddler-Animal-Cartoon-New-Blue-Penguin/dp/B089WG34QZ/ref=sr_1_293?crid=2M096C61O4MLT&keywords=bags&qid=1697644711&sprefix=ba%2Caps%2C283&sr=8-293,325
"uppercase 26 Ltrs Ryder Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","2,400",4.3 out of 5 stars,https://www.amazon.in/UPPERCASE-Professional-Backpack-resistant-sustainable/dp/B0BXFDK5J2/ref=sr_1_294?crid=2M096C61O4MLT&keywords=bags&qid=1697644711&sprefix=ba%2Caps%2C283&sr=8-294,97
"HYDER 35L Latest And Trendy Stylish Waterproof College/Casual/School Bag/Backpack For Kids, Boys, Girls, Men And Women | Best Bags For Everyday Use",704,4.2 out of 5 stars,https://www.amazon.in/HYDER-Gamepad-Waterproof-Backpack-Everyday/dp/B0BR3KK8TR/ref=sr_1_295?crid=2M096C61O4MLT&keywords=bags&qid=1697644711&sprefix=ba%2Caps%2C283&sr=8-295,216
"Tabelito® DELTA Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack (Compatible with 15.6 inch Laptop) 30 L, (6 Month Warranty)",539,4.3 out of 5 stars,https://www.amazon.in/Tabelito%C2%AE-Delta-Waterproof-Backpack-Compatible/dp/B0BLK1Z7DQ/ref=sr_1_296?crid=2M096C61O4MLT&keywords=bags&qid=1697644711&sprefix=ba%2Caps%2C283&sr=8-296,208
"cocogarden UV Treated Poly Grow Bags 24 x 24 x 40 cms (White, Pack of 5)",147,4.1 out of 5 stars,https://www.amazon.in/Cocogarden-Poly-Treated-Gauge-24x24x40cms/dp/B07PRK1HFT/ref=sr_1_297?crid=2M096C61O4MLT&keywords=bags&qid=1697644711&sprefix=ba%2Caps%2C283&sr=8-297,"2,138"
HARISSONS Delta 39L Laptop Backpack (Black-Orange) for Office & Travel Purpose | School Bag for Children with a Multi-Purpose Handy Pouch and Dedicated Laptop Cradle (15.6 inch) | Water-Resistant,"1,820",4.2 out of 5 stars,https://www.amazon.in/HARISSONS-Black-Orange-Multi-Purpose-Dedicated-Water-Resistant/dp/B07PBKQXCZ/ref=sr_1_298?crid=2M096C61O4MLT&keywords=bags&qid=1697644711&sprefix=ba%2Caps%2C283&sr=8-298,"1,788"
"STRABO Defender Laptop Bag, Light weight & Water resistant - Color Olive 35L, Unisex Bag",999,4.5 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1Njc5MTI1NjA1NzIyNjU1OjE2OTc2NDQ3MTE6c3BfbXRmOjMwMDAxNDkzMTQ4NDczMjo6MDo6&url=%2FSTRABO-Defender-Laptop-weight-resistant%2Fdp%2FB0C9H8W6K6%2Fref%3Dsr_1_299_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697644711%26sprefix%3Dba%252Caps%252C283%26sr%3D8-299-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,25
"URBAN TRIBE Havana Laptop Backpack for Men & Women | Laptop Bag 15.6 inch | Office Work/Casual/College Bag | Black, 27L",918,3.9 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1Njc5MTI1NjA1NzIyNjU1OjE2OTc2NDQ3MTE6c3BfbXRmOjMwMDA3MTkxNjIyNjczMjo6MDo6&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_300_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697644711%26sprefix%3Dba%252Caps%252C283%26sr%3D8-300-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,821
Fur Jaden Weekender Travel Duffle Bag with Separate Shoe/Laundry Compartment for Men & Women Made of Vegan Leather,"1,479",4.2 out of 5 stars,https://www.amazon.in/Weekender-Premium-Leatherette-Attachable-Shoulder/dp/B09GPPJXFJ/ref=sr_1_301?crid=2M096C61O4MLT&keywords=bags&qid=1697644711&sprefix=ba%2Caps%2C283&sr=8-301,651
"Dyazo Water Resistant Laptop Sleeve with Handle Compatible for 15 Inch to 15.6"" Inches laptops & Notebooks - Grey",284,4.3 out of 5 stars,https://www.amazon.in/Dyazo-Resistant-Compatible-laptops-Notebooks/dp/B09BFV96TS/ref=sr_1_302?crid=2M096C61O4MLT&keywords=bags&qid=1697644711&sprefix=ba%2Caps%2C283&sr=8-302,"5,215"
"Amazon Basics Camera Bag with Tripod Holder for Beginner and Professional Photographers, Waterproof Cover, Lightweight, Removable Dividers for All DSLR/SLR Cameras and Accessories",949,4.3 out of 5 stars,https://www.amazon.in/Professional-Photographers-Waterproof-Lightweight-Accessories/dp/B0C58VVFQT/ref=sr_1_303?crid=2M096C61O4MLT&keywords=bags&qid=1697644711&sprefix=ba%2Caps%2C283&sr=8-303,997
TRAVEL POINT 60 Liters Waterproof Travel Rucksack Backpack for Outdoor/Sports/Camping/Hiking/Trekking Bag for Men and Women with 1 Year Warranty (Black),749,4.0 out of 5 stars,https://www.amazon.in/TRAVEL-POINT-Rucksack-Waterproof-Compartment/dp/B09V82WPTB/ref=sr_1_304?crid=2M096C61O4MLT&keywords=bags&qid=1697644711&sprefix=ba%2Caps%2C283&sr=8-304,148
Red Lemon Medium Size Unisex Adult Bange Series Rhombus Shell Design Waterproof Sling Bag With Usb Charging,"1,847",4.2 out of 5 stars,https://www.amazon.in/Red-Lemon-Unisex-adult-Waterproof-Charging/dp/B09VGNTDRZ/ref=sr_1_305?crid=2M096C61O4MLT&keywords=bags&qid=1697644711&sprefix=ba%2Caps%2C283&sr=8-305,105
"Lunar's 35 L Laptop Office/School/Travel/Business Backpack Water Proof - Fits Up to 15.6 Inch Laptop Notebook, With Raincover, Inside Organiser and 1 Year Warranty (All)",849,3.8 out of 5 stars,https://www.amazon.in/Lunars-Router-Resistant-Raincover-Organiser/dp/B08YR63B9M/ref=sr_1_306?crid=2M096C61O4MLT&keywords=bags&qid=1697644711&sprefix=ba%2Caps%2C283&sr=8-306,"1,162"
"Ezee Garbage Bags - 48X54 Cm (6 Rolls, 180 Bags, Medium, Black, plastic)",269,4.2 out of 5 stars,https://www.amazon.in/Ezee-Garbage-Bags-48x54-Medium/dp/B074CW3JV4/ref=sr_1_307?crid=2M096C61O4MLT&keywords=bags&qid=1697644711&sprefix=ba%2Caps%2C283&sr=8-307,"8,604"
"Fast Travel 45 Ltrs, 46 cms School Bag Class 5-12 Large 4 partition Laptop Collage Office Travel Backpack Unisex",692,4.1 out of 5 stars,https://www.amazon.in/Fast-Travel-partition-Collage-Backpack/dp/B09VCLQ9H3/ref=sr_1_308?crid=2M096C61O4MLT&keywords=bags&qid=1697644711&sprefix=ba%2Caps%2C283&sr=8-308,"1,090"
URBAN TRIBE Airborne 30L Convertible Laptop Backpack for Men and Women | Laptop Bag 15.6 inch | Suitcase/Briefcase Style Backpack,"1,287",4.1 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1Njc5MTI1NjA1NzIyNjU1OjE2OTc2NDQ3MTE6c3BfYnRmOjMwMDA3MTkxMjcwNDEzMjo6MDo6&url=%2FUrban-Tribe-Laptop-Backpack-Airborne%2Fdp%2FB01LZ6G3KZ%2Fref%3Dsr_1_309_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697644711%26sprefix%3Dba%252Caps%252C283%26sr%3D8-309-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,198
AmazonBasics - Casual Backpack/Office Bag/ for a 15.6-inch Laptop,629,4.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1Njc5MTI1NjA1NzIyNjU1OjE2OTc2NDQ3MTE6c3BfYnRmOjIwMDk3MjM0OTk2MDk4OjowOjo&url=%2FAmazonBasics-Casual-Backpack-Office-15-6-inch%2Fdp%2FB09W4VMZ79%2Fref%3Dsr_1_310_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697644711%26sprefix%3Dba%252Caps%252C283%26sr%3D8-310-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,420
"WALKENT 15.6"" Laptop Bags with Special Waterproof Silk Polyester Material for Office, College, Men & Women (Model Hazel, 20 Liters, Black)","2,190",4.3 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3OTA5NDY5Nzk5OTY3NjU1OjE2OTc2NDQ3MTM6c3BfYXRmX25leHQ6MzAwMDA2Nzc0NzgzMTMyOjowOjo&url=%2FWALKENT-Waterproof-Polyester-Material-Hazel%2Fdp%2FB0C7KP5BT4%2Fref%3Dsr_1_305_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697644713%26sprefix%3Dba%252Caps%252C283%26sr%3D8-305-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,27
Half Moon Large 37L Laptop Bag Backpack for menं Women Boys and Girls Luggage Travel Bags with 17.3 inches Laptop Compartment & Rain Cover,689,3.9 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3OTA5NDY5Nzk5OTY3NjU1OjE2OTc2NDQ3MTM6c3BfYXRmX25leHQ6MjAwOTEwODkyNDY4OTg6OjA6Og&url=%2FHalf-Moon-Resistant-Backpack-Compartment%2Fdp%2FB0BJ32LQ6X%2Fref%3Dsr_1_306_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697644713%26sprefix%3Dba%252Caps%252C283%26sr%3D8-306-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"3,853"
ZOUK Women Laptop Bag Royal Indian Peacock Motif,"1,529",4.4 out of 5 stars,https://www.amazon.in/ZOUK-Handmade-Leather-Handles-Multicolor/dp/B09QRYDXJH/ref=sr_1_307?crid=2M096C61O4MLT&keywords=bags&qid=1697644713&sprefix=ba%2Caps%2C283&sr=8-307,180
"uppercase 26 Ltrs Ryder Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","2,400",4.3 out of 5 stars,https://www.amazon.in/UPPERCASE-Professional-Backpack-resistant-sustainable/dp/B0BXFDK5J2/ref=sr_1_308?crid=2M096C61O4MLT&keywords=bags&qid=1697644713&sprefix=ba%2Caps%2C283&sr=8-308,97
"STRABO Defender Laptop Bag, Light weight & Water resistant - Color Olive 35L, Unisex Bag",999,4.5 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3OTA5NDY5Nzk5OTY3NjU1OjE2OTc2NDQ3MTM6c3BfbXRmOjMwMDAxNDkzMTQ4NDczMjo6MDo6&url=%2FSTRABO-Defender-Laptop-weight-resistant%2Fdp%2FB0C9H8W6K6%2Fref%3Dsr_1_309_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697644713%26sprefix%3Dba%252Caps%252C283%26sr%3D8-309-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,25
"URBAN TRIBE Havana Laptop Backpack for Men & Women | Laptop Bag 15.6 inch | Office Work/Casual/College Bag | Black, 27L",918,3.9 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3OTA5NDY5Nzk5OTY3NjU1OjE2OTc2NDQ3MTM6c3BfbXRmOjMwMDA3MTkxNjIyNjczMjo6MDo6&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_310_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697644713%26sprefix%3Dba%252Caps%252C283%26sr%3D8-310-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,821
TRAWOC Travel Backpack - 40 Litre Laptop Bag with Rain Cover & Shoe Compartment - Versatile Casual Bag - Ideal Backpack for Men and Women,"1,345",5.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3OTA5NDY5Nzk5OTY3NjU1OjE2OTc2NDQ3MTM6c3BfYnRmOjMwMDA2MzEzNzY3ODgzMjo6MDo6&url=%2FTRAWOC-Travel-Backpack-Compartment-Women-Olivegreen%2Fdp%2FB0CFFLCBKZ%2Fref%3Dsr_1_311_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697644713%26sprefix%3Dba%252Caps%252C283%26sr%3D8-311-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,2
"WALKENT Premium 15.6 Inch Laptop Bag | External USB | Waterproof Backpack | Cushioned Straps | Multi Pockets | For Office, College, Men, Women - Urban, 28 Ltrs","2,990",N/A,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3OTA5NDY5Nzk5OTY3NjU1OjE2OTc2NDQ3MTM6c3BfYnRmOjMwMDAzNTY5NDU0MDUzMjo6MDo6&url=%2FWALKENT-External-Waterproof-Backpack-Cushioned%2Fdp%2FB0BRYDXSHP%2Fref%3Dsr_1_312_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697644713%26sprefix%3Dba%252Caps%252C283%26sr%3D8-312-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,N/A
